Dates,price,P_B,P_S,P_FCF,P_EPS,P_EBITDA,EV_FCFF,EV_B,LTDebt_EV,EV_EBITDA,DPS,DPR
3/14/2011,12.627,5.9569,4.2384,16.3916,19.4264,14.2678,13.4735,4.8663,0,15.9877,0,0
3/15/2011,12.337,5.8199,4.141,16.0146,18.9797,13.9398,13.0941,4.7293,0,15.5376,0,0
3/16/2011,11.786,5.5601,3.9561,15.2997,18.1324,13.3175,12.3746,4.4694,0,14.6838,0,0
3/17/2011,11.951,5.6382,4.0116,15.5144,18.3868,13.5043,12.5906,4.5474,0,14.9402,0,0
3/18/2011,11.81,5.5713,3.964,15.3303,18.1687,13.3441,12.4054,4.4805,0,14.7204,0,0
3/21/2011,12.118,5.7167,4.0675,15.7304,18.6429,13.6924,12.8081,4.626,0,15.1982,0,0
3/22/2011,12.186,5.7487,4.0903,15.8185,18.7473,13.7691,12.8967,4.658,0,15.3034,0,0
3/23/2011,12.114,5.7148,4.0662,15.7253,18.6368,13.6879,12.8029,4.6241,0,15.1921,0,0
3/24/2011,12.32,5.8122,4.1355,15.9933,18.9544,13.9212,13.0726,4.7215,0,15.5121,0,0
3/25/2011,12.555,5.2875,3.6902,13.8594,16.5042,12.0568,11.0853,4.1983,0,13.2006,0,0
3/28/2011,12.516,5.271,3.6787,13.8161,16.4526,12.0191,11.0418,4.1818,0,13.1488,0,0
3/29/2011,12.534,5.2788,3.6841,13.8366,16.477,12.0369,11.0624,4.1896,0,13.1733,0,0
3/30/2011,12.451,5.2437,3.6597,13.7447,16.3676,11.957,10.9702,4.1547,0,13.0635,0,0
3/31/2011,12.447,5.2419,3.6584,13.7399,16.3619,11.9528,10.9653,4.1529,0,13.0578,0,0
4/1/2011,12.306,5.1825,3.617,13.5843,16.1765,11.8174,10.8091,4.0937,0,12.8718,0,0
4/4/2011,12.185,5.1318,3.5816,13.4514,16.0183,11.7018,10.6758,4.0432,0,12.713,0,0
4/5/2011,12.103,5.0972,3.5574,13.3607,15.9103,11.6229,10.5848,4.0087,0,12.6046,0,0
4/6/2011,12.073,5.0845,3.5485,13.3272,15.8704,11.5938,10.5511,3.996,0,12.5645,0,0
4/7/2011,12.074,5.0851,3.5489,13.3288,15.8723,11.5951,10.5527,3.9966,0,12.5664,0,0
4/8/2011,11.966,5.0396,3.5172,13.2097,15.7305,11.4916,10.4332,3.9513,0,12.4241,0,0
4/11/2011,11.814,4.9756,3.4725,13.0418,15.5305,11.3455,10.2646,3.8875,0,12.2234,0,0
4/12/2011,11.871,4.9996,3.4893,13.1048,15.6056,11.4003,10.328,3.9115,0,12.2988,0,0
4/13/2011,12.005,5.0557,3.5285,13.2519,15.7808,11.5283,10.4755,3.9674,0,12.4745,0,0
4/14/2011,11.872,4.9999,3.4895,13.1056,15.6066,11.401,10.3287,3.9118,0,12.2997,0,0
4/15/2011,11.695,4.9253,3.4374,12.9101,15.3737,11.2309,10.1325,3.8374,0,12.066,0,0
4/18/2011,11.852,4.9913,3.4835,13.0832,15.5798,11.3815,10.3062,3.9032,0,12.2729,0,0
4/19/2011,12.066,5.0817,3.5466,13.3201,15.862,11.5876,10.544,3.9933,0,12.5561,0,0
4/20/2011,12.229,5.1502,3.5944,13.4995,16.0756,11.7437,10.724,4.0615,0,12.7704,0,0
4/21/2011,12.525,5.2748,3.6814,13.8262,16.4646,12.0278,11.0519,4.1857,0,13.1609,0,0
4/22/2011,12.525,5.2748,3.6814,13.8262,16.4646,12.0278,11.0519,4.1857,0,13.1609,0,0
4/25/2011,12.607,5.3096,3.7056,13.9174,16.5732,12.1072,11.1434,4.2203,0,13.2699,0,0
4/26/2011,12.515,5.2707,3.6785,13.8153,16.4516,12.0184,11.041,4.1815,0,13.1479,0,0
4/27/2011,12.505,5.2666,3.6756,13.8046,16.439,12.0091,11.0303,4.1775,0,13.1352,0,0
4/28/2011,12.384,5.2155,3.6399,13.6706,16.2793,11.8925,10.8958,4.1265,0,12.9749,0,0
4/29/2011,12.505,5.2663,3.6754,13.8038,16.438,12.0084,11.0295,4.1772,0,13.1342,0,0
5/2/2011,12.367,5.2084,3.635,13.6521,16.2573,11.8764,10.8772,4.1195,0,12.9528,0,0
5/3/2011,12.436,5.2373,3.6552,13.7278,16.3474,11.9422,10.9531,4.1483,0,13.0433,0,0
5/4/2011,12.485,5.2579,3.6695,13.7818,16.4117,11.9892,11.0074,4.1688,0,13.1078,0,0
5/5/2011,12.384,5.2155,3.6399,13.6706,16.2793,11.8925,10.8958,4.1265,0,12.9749,0,0
5/6/2011,12.381,5.2141,3.639,13.667,16.2751,11.8894,10.8922,4.1252,0,12.9707,0,0
5/9/2011,12.414,5.2282,3.6489,13.7041,16.3192,11.9217,10.9294,4.1393,0,13.015,0,0
5/10/2011,12.48,5.2561,3.6683,13.777,16.4061,11.9851,11.0026,4.167,0,13.1022,0,0
5/11/2011,12.401,5.2227,3.645,13.6895,16.3019,11.909,10.9148,4.1337,0,12.9976,0,0
5/12/2011,12.378,5.2128,3.6381,13.6635,16.2709,11.8863,10.8886,4.1238,0,12.9665,0,0
5/13/2011,12.161,5.1215,3.5743,13.4242,15.9859,11.6781,10.6485,4.0329,0,12.6805,0,0
5/16/2011,11.904,5.0132,3.4988,13.1403,15.6479,11.4312,10.3636,3.925,0,12.3412,0,0
5/17/2011,12.005,5.0559,3.5286,13.2523,15.7812,11.5286,10.4759,3.9675,0,12.475,0,0
5/18/2011,12.138,5.112,3.5677,13.3993,15.9563,11.6565,10.6235,4.0234,0,12.6508,0,0
5/19/2011,12.162,5.1219,3.5746,13.4254,15.9873,11.6792,10.6497,4.0333,0,12.6819,0,0
5/20/2011,11.972,5.042,3.5189,13.216,15.738,11.4971,10.4395,3.9537,0,12.4317,0,0
5/23/2011,11.943,5.0297,3.5103,13.1837,15.6995,11.4689,10.4071,3.9414,0,12.393,0,0
5/24/2011,11.864,4.9965,3.4871,13.0966,15.5958,11.3931,10.3196,3.9083,0,12.2889,0,0
5/25/2011,12.028,5.0655,3.5353,13.2775,15.8113,11.5506,10.5013,3.9771,0,12.5052,0,0
5/26/2011,11.964,5.0387,3.5166,13.2073,15.7277,11.4895,10.4308,3.9504,0,12.4213,0,0
5/27/2011,12.05,5.075,3.5419,13.3024,15.8408,11.5722,10.5262,3.9866,0,12.5349,0,0
5/30/2011,12.05,5.075,3.5419,13.3024,15.8408,11.5722,10.5262,3.9866,0,12.5349,0,0
5/31/2011,12.423,5.2317,3.6513,13.7132,16.33,11.9295,10.9385,4.1427,0,13.0258,0,0
6/1/2011,12.34,5.1968,3.6269,13.6217,16.2211,11.85,10.8467,4.1079,0,12.9165,0,0
6/2/2011,12.361,5.2057,3.6331,13.645,16.2489,11.8703,10.8701,4.1168,0,12.9444,0,0
6/3/2011,12.266,5.1657,3.6052,13.5401,16.1239,11.779,10.7648,4.0769,0,12.819,0,0
6/6/2011,12.073,5.0845,3.5485,13.3272,15.8704,11.5938,10.6016,4.0151,0,12.6246,0,0
6/7/2011,11.859,4.9942,3.4855,13.0907,15.5887,11.388,10.3633,3.9249,0,12.3409,0,0
6/8/2011,11.866,4.9972,3.4876,13.0985,15.5981,11.3949,10.3712,3.9279,0,12.3503,0,0
6/9/2011,11.839,4.9859,3.4798,13.069,15.5629,11.3691,10.3414,3.9166,0,12.3148,0,0
6/10/2011,11.639,4.9019,3.4211,12.8486,15.3005,11.1774,10.1194,3.8325,0,12.0505,0,0
6/13/2011,11.664,4.9124,3.4284,12.8762,15.3333,11.2014,10.1472,3.843,0,12.0836,0,0
6/14/2011,11.873,5.0002,3.4897,13.1064,15.6075,11.4017,10.3792,3.9309,0,12.3598,0,0
6/15/2011,11.67,4.9146,3.43,12.8821,15.3404,11.2066,10.1532,3.8453,0,12.0907,0,0
6/16/2011,11.613,4.8907,3.4133,12.8194,15.2657,11.152,10.09,3.8214,0,12.0155,0,0
6/17/2011,11.438,4.817,3.3619,12.6262,15.0357,10.984,9.8954,3.7477,0,11.7837,0,0
6/20/2011,11.261,4.7427,3.31,12.4315,14.8038,10.8145,9.6992,3.6734,0,11.5501,0,0
6/21/2011,11.618,4.8928,3.4148,12.8249,15.2723,11.1568,10.0956,3.8235,0,12.0221,0,0
6/22/2011,11.522,4.8524,3.3865,12.7189,15.146,11.0646,9.9888,3.783,0,11.8948,0,0
6/23/2011,11.83,4.982,3.477,13.0587,15.5507,11.3602,10.3311,3.9127,0,12.3026,0,0
6/24/2011,11.655,4.3623,2.9967,10.2275,12.7381,9.3609,7.6727,3.2539,0,9.5581,0,0
6/27/2011,11.859,4.4384,3.049,10.4058,12.9602,9.5242,7.8516,3.3298,0,9.781,0,0
6/28/2011,11.974,4.4814,3.0785,10.5067,13.0859,9.6165,7.9528,3.3728,0,9.9071,0,0
6/29/2011,11.93,4.4651,3.0673,10.4685,13.0383,9.5815,7.9145,3.3565,0,9.8593,0,0
6/30/2011,11.988,4.4869,3.0823,10.5196,13.1019,9.6283,7.9657,3.3782,0,9.9232,0,0
7/1/2011,12.259,4.5883,3.152,10.7574,13.3981,9.846,8.2044,3.4794,0,10.2205,0,0
7/4/2011,12.259,4.5883,3.152,10.7574,13.3981,9.846,8.2044,3.4794,0,10.2205,0,0
7/5/2011,12.48,4.6708,3.2087,10.9508,13.639,10.023,8.3984,3.5617,0,10.4622,0,0
7/6/2011,12.563,4.702,3.2301,11.0238,13.7299,10.0898,8.4717,3.5928,0,10.5535,0,0
7/7/2011,12.757,4.7747,3.28,11.1943,13.9422,10.2458,8.6428,3.6653,0,10.7666,0,0
7/8/2011,12.847,4.8082,3.3031,11.273,14.0402,10.3178,8.7217,3.6988,0,10.8649,0,0
7/11/2011,12.643,4.7319,3.2506,11.094,13.8173,10.1541,8.5421,3.6227,0,10.6412,0,0
7/12/2011,12.634,4.7286,3.2483,11.0862,13.8076,10.1469,8.5343,3.6193,0,10.6314,0,0
7/13/2011,12.786,4.7856,3.2875,11.22,13.9742,10.2694,8.6685,3.6763,0,10.7987,0,0
7/14/2011,12.778,4.7823,3.2852,11.2122,13.9645,10.2622,8.6607,3.673,0,10.7889,0,0
7/15/2011,13.033,4.8779,3.3509,11.4362,14.2436,10.4673,8.8855,3.7683,0,11.069,0,0
7/18/2011,13.35,4.9966,3.4324,11.7145,14.5902,10.722,9.1648,3.8867,0,11.4168,0,0
7/19/2011,13.459,5.0373,3.4605,11.8101,14.7092,10.8095,9.2607,3.9274,0,11.5363,0,0
7/20/2011,13.818,5.1717,3.5527,12.1251,15.1015,11.0978,9.6074,4.0745,0,11.9683,0,0
7/21/2011,13.832,5.1769,3.5563,12.1373,15.1167,11.1089,9.6197,4.0797,0,11.9836,0,0
7/22/2011,14.046,5.2572,3.6115,12.3256,15.3513,11.2813,9.8092,4.16,0,12.2196,0,0
7/25/2011,14.232,5.3267,3.6593,12.4886,15.5543,11.4305,9.9731,4.2296,0,12.4238,0,0
7/26/2011,14.408,5.3924,3.7043,12.6425,15.7459,11.5713,10.1279,4.2952,0,12.6167,0,0
7/27/2011,14.021,5.2477,3.605,12.3034,15.3236,11.261,9.7868,4.1505,0,12.1917,0,0
7/28/2011,13.994,5.2374,3.5979,12.2793,15.2935,11.2389,9.7625,4.1402,0,12.1615,0,0
7/29/2011,13.946,5.2195,3.5856,12.2373,15.2412,11.2004,9.7203,4.1223,0,12.1089,0,0
8/1/2011,14.17,5.3033,3.6432,12.4338,15.4859,11.3803,9.918,4.2062,0,12.3551,0,0
8/2/2011,13.89,5.1985,3.5712,12.1881,15.1799,11.1554,9.6708,4.1013,0,12.0472,0,0
8/3/2011,14.02,5.2475,3.6048,12.3028,15.3228,11.2604,9.7862,4.1503,0,12.191,0,0
8/4/2011,13.478,5.0443,3.4652,11.8264,14.7295,10.8244,9.307,3.947,0,11.594,0,0
8/5/2011,13.344,4.9942,3.4308,11.7089,14.5831,10.7168,9.1888,3.8969,0,11.4468,0,0
8/8/2011,12.615,4.7213,3.2434,11.0693,13.7865,10.1314,8.5454,3.624,0,10.6452,0,0
8/9/2011,13.358,4.9994,3.4344,11.7211,14.5984,10.728,9.2011,3.9021,0,11.4621,0,0
8/10/2011,12.989,4.8614,3.3396,11.3977,14.1956,10.432,8.8757,3.7642,0,11.0568,0,0
8/11/2011,13.346,4.9952,3.4315,11.7114,14.5863,10.7191,9.1913,3.898,0,11.4499,0,0
8/12/2011,13.464,5.0392,3.4617,11.8145,14.7147,10.8135,9.295,3.942,0,11.5791,0,0
8/15/2011,13.693,5.125,3.5207,12.0157,14.9653,10.9976,9.4974,4.0278,0,11.8312,0,0
8/16/2011,13.589,5.0859,3.4938,11.9239,14.8509,10.9136,9.405,3.9886,0,11.7162,0,0
8/17/2011,13.587,5.0853,3.4934,11.9226,14.8493,10.9125,9.4038,3.9881,0,11.7146,0,0
8/18/2011,13.073,4.893,3.3613,11.4716,14.2877,10.4997,8.9501,3.7957,0,11.1495,0,0
8/19/2011,12.715,4.759,3.2693,11.1576,13.8966,10.2123,8.6343,3.6617,0,10.756,0,0
8/22/2011,12.73,4.7645,3.273,11.1705,13.9126,10.224,8.6472,3.6672,0,10.7721,0,0
8/23/2011,13.343,4.9939,3.4306,11.7083,14.5824,10.7163,9.1882,3.8966,0,11.446,0,0
8/24/2011,13.435,5.0284,3.4543,11.7891,14.6831,10.7903,9.2695,3.9311,0,11.5473,0,0
8/25/2011,13.347,4.9955,3.4317,11.712,14.587,10.7197,9.1919,3.8983,0,11.4507,0,0
8/26/2011,13.699,5.1273,3.5222,12.021,14.9719,11.0025,9.5028,4.0301,0,11.8379,0,0
8/29/2011,13.928,5.2127,3.5809,12.2213,15.2213,11.1858,9.7042,4.1155,0,12.0889,0,0
8/30/2011,13.928,5.213,3.5811,12.2219,15.2221,11.1864,9.7048,4.1158,0,12.0896,0,0
8/31/2011,13.744,5.144,3.5337,12.0602,15.0207,11.0384,9.5422,4.0468,0,11.887,0,0
9/1/2011,13.608,5.0932,3.4988,11.9411,14.8724,10.9294,9.4224,3.996,0,11.7378,0,0
9/2/2011,13.359,4.9999,3.4347,11.7224,14.5999,10.7292,9.2023,3.9027,0,11.4636,0,0
9/5/2011,13.359,4.9999,3.4347,11.7224,14.5999,10.7292,9.2023,3.9027,0,11.4636,0,0
9/6/2011,13.562,5.076,3.487,11.9007,14.822,10.8924,9.3817,3.9787,0,11.6871,0,0
9/7/2011,13.712,5.132,3.5255,12.032,14.9856,11.0126,9.5138,4.0348,0,11.8517,0,0
9/8/2011,13.719,5.1348,3.5274,12.0386,14.9938,11.0186,9.5204,4.0376,0,11.8599,0,0
9/9/2011,13.481,5.0458,3.4662,11.8299,14.7338,10.8276,9.3105,3.9485,0,11.5984,0,0
9/12/2011,13.569,5.0786,3.4888,11.9069,14.8298,10.8981,9.388,3.9814,0,11.695,0,0
9/13/2011,13.736,5.1412,3.5318,12.0536,15.0125,11.0324,9.5356,4.044,0,11.8788,0,0
9/14/2011,13.904,5.2038,3.5748,12.2003,15.1952,11.1666,9.6831,4.1065,0,12.0625,0,0
9/15/2011,14.034,5.2527,3.6084,12.315,15.338,11.2716,9.7985,4.1555,0,12.2063,0,0
9/16/2011,14.304,5.3535,3.6776,12.5513,15.6323,11.4879,10.0362,4.2563,0,12.5024,0,0
9/19/2011,14.701,5.5022,3.7798,12.9001,16.0667,11.8071,10.3871,4.4051,0,12.9395,0,0
9/20/2011,14.766,5.5266,3.7965,12.9571,16.1378,11.8593,10.4444,4.4294,0,13.011,0,0
9/21/2011,14.719,5.5091,3.7845,12.9161,16.0867,11.8217,10.4031,4.4119,0,12.9595,0,0
9/22/2011,14.351,5.3711,3.6897,12.5926,15.6838,11.5257,10.0778,4.2739,0,12.5542,0,0
9/23/2011,14.439,4.9038,3.4522,11.234,14.4187,10.4972,8.8146,3.8276,0,11.3129,0,0
9/26/2011,14.399,4.8901,3.4426,11.2026,14.3784,10.4678,8.7831,3.8139,0,11.2725,0,0
9/27/2011,14.259,4.8427,3.4092,11.094,14.2389,10.3663,8.6742,3.7666,0,11.1326,0,0
9/28/2011,14.179,4.8154,3.39,11.0315,14.1587,10.3079,8.6115,3.7394,0,11.0522,0,0
9/29/2011,13.949,4.7373,3.335,10.8525,13.929,10.1407,8.432,3.6615,0,10.8218,0,0
9/30/2011,13.619,4.6251,3.256,10.5955,13.5991,9.9005,8.1742,3.5495,0,10.491,0,0
10/3/2011,13.379,4.5436,3.1986,10.4088,13.3595,9.726,7.987,3.4682,0,10.2507,0,0
10/4/2011,13.304,4.5181,3.1807,10.3504,13.2846,9.6715,7.9284,3.4428,0,10.1756,0,0
10/5/2011,13.509,4.5879,3.2298,10.5102,13.4897,9.8208,8.0887,3.5124,0,10.3812,0,0
10/6/2011,13.478,4.5772,3.2223,10.4858,13.4583,9.798,8.0642,3.5017,0,10.3498,0,0
10/7/2011,13.207,4.4854,3.1576,10.2754,13.1883,9.6014,7.8532,3.4101,0,10.079,0,0
10/10/2011,13.886,4.7159,3.32,10.8036,13.8663,10.095,8.3829,3.6402,0,10.7589,0,0
10/11/2011,14.296,4.8552,3.418,11.1226,14.2757,10.393,8.7029,3.7791,0,11.1695,0,0
10/12/2011,14.364,4.8782,3.4342,11.1754,14.3434,10.4424,8.7558,3.8021,0,11.2374,0,0
10/13/2011,14.587,4.9539,3.4875,11.3488,14.566,10.6044,8.9297,3.8776,0,11.4606,0,0
10/14/2011,15.071,5.1185,3.6034,11.7259,15.0499,10.9567,9.3078,4.0418,0,11.9459,0,0
10/17/2011,15,5.0941,3.5862,11.67,14.9782,10.9045,9.2518,4.0175,0,11.874,0,0
10/18/2011,15.08,5.1214,3.6054,11.7325,15.0585,10.963,9.3145,4.0447,0,11.9545,0,0
10/19/2011,14.236,4.8349,3.4037,11.0762,14.2161,10.3497,8.6563,3.7589,0,11.1098,0,0
10/20/2011,14.118,4.7948,3.3755,10.9842,14.0981,10.2637,8.5641,3.7188,0,10.9914,0,0
10/21/2011,14.031,4.7652,3.3546,10.9164,14.0111,10.2004,8.4961,3.6893,0,10.9041,0,0
10/24/2011,14.492,4.9217,3.4648,11.2749,14.4711,10.5353,8.8556,3.8454,0,11.3655,0,0
10/25/2011,14.206,4.8246,3.3965,11.0526,14.1858,10.3276,8.6326,3.7486,0,11.0794,0,0
10/26/2011,14.307,4.8589,3.4206,11.1312,14.2867,10.4011,8.7378,3.7943,0,11.2143,0,0
10/27/2011,14.453,4.9086,3.4556,11.2449,14.4326,10.5073,8.8521,3.8439,0,11.361,0,0
10/28/2011,14.463,4.9117,3.4578,11.2521,14.4419,10.514,8.8593,3.847,0,11.3703,0,0
10/31/2011,14.456,4.9096,3.4563,11.2474,14.4358,10.5096,8.8546,3.845,0,11.3642,0,0
11/1/2011,14.161,4.8093,3.3857,11.0176,14.1409,10.2949,8.6236,3.7447,0,11.0677,0,0
11/2/2011,14.193,4.8203,3.3934,11.0426,14.173,10.3183,8.6487,3.7556,0,11.1,0,0
11/3/2011,14.395,4.8889,3.4417,11.1999,14.3748,10.4652,8.8068,3.8242,0,11.3029,0,0
11/4/2011,14.294,4.8546,3.4176,11.1212,14.2739,10.3917,8.7278,3.7899,0,11.2014,0,0
11/7/2011,14.276,4.8484,3.4132,11.1071,14.2557,10.3785,8.7135,3.7837,0,11.1832,0,0
11/8/2011,14.508,4.9272,3.4687,11.2877,14.4875,10.5473,8.8951,3.8626,0,11.4162,0,0
11/9/2011,14.117,4.7944,3.3752,10.9834,14.097,10.263,8.5908,3.7304,0,11.0256,0,0
11/10/2011,13.758,4.6724,3.2893,10.7039,13.7382,10.0018,8.3097,3.6084,0,10.665,0,0
11/11/2011,13.736,4.6651,3.2842,10.6872,13.7168,9.9862,8.293,3.6011,0,10.6434,0,0
11/14/2011,13.545,4.6001,3.2384,10.5383,13.5257,9.847,8.1432,3.5361,0,10.4513,0,0
11/15/2011,13.887,4.7162,3.3201,10.8042,13.867,10.0955,8.4106,3.6522,0,10.7944,0,0
11/16/2011,13.742,4.6669,3.2855,10.6914,13.7222,9.9901,8.2972,3.6029,0,10.6488,0,0
11/17/2011,13.479,4.5777,3.2226,10.4869,13.4597,9.799,8.0916,3.5136,0,10.3849,0,0
11/18/2011,13.391,4.5477,3.2015,10.4182,13.3716,9.7349,8.0226,3.4837,0,10.2964,0,0
11/21/2011,13.179,4.4758,3.1509,10.2535,13.1601,9.5809,7.8569,3.4117,0,10.0838,0,0
11/22/2011,13.447,4.5668,3.2149,10.4619,13.4276,9.7756,8.0664,3.5027,0,10.3527,0,0
11/23/2011,13.107,4.4513,3.1337,10.1973,13.0881,9.5285,7.8005,3.3872,0,10.0113,0,0
11/24/2011,13.107,4.4513,3.1337,10.1973,13.0881,9.5285,7.8005,3.3872,0,10.0113,0,0
11/25/2011,12.985,4.4098,3.1044,10.1023,12.9661,9.4397,7.7049,3.3458,0,9.8887,0,0
11/28/2011,13.433,4.562,3.2116,10.451,13.4137,9.7655,8.0555,3.498,0,10.3387,0,0
11/29/2011,13.329,4.5266,3.1867,10.3699,13.3096,9.6897,7.974,3.4626,0,10.234,0,0
11/30/2011,13.65,4.6358,3.2635,10.62,13.6305,9.9234,8.2254,3.5718,0,10.5567,0,0
12/1/2011,13.855,4.7053,3.3125,10.7792,13.8349,10.0721,8.3855,3.6413,0,10.7621,0,0
12/2/2011,13.918,4.7267,3.3276,10.8284,13.898,10.1181,8.4349,3.6627,0,10.8256,0,0
12/5/2011,14.036,4.7669,3.3558,10.9203,14.016,10.204,8.5274,3.7029,0,10.9443,0,0
12/6/2011,13.963,4.7419,3.3382,10.8631,13.9426,10.1505,8.4698,3.6779,0,10.8704,0,0
12/7/2011,13.896,4.7193,3.3224,10.8114,13.8762,10.1023,8.4179,3.6553,0,10.8037,0,0
12/8/2011,13.952,4.7384,3.3358,10.855,13.9322,10.143,8.4617,3.6744,0,10.86,0,0
12/9/2011,14.058,4.7743,3.361,10.9373,14.0378,10.2199,8.5444,3.7103,0,10.9661,0,0
12/12/2011,13.994,4.7527,3.3458,10.8878,13.9743,10.1737,8.4947,3.6887,0,10.9023,0,0
12/13/2011,13.886,4.7159,3.32,10.8036,13.8663,10.095,8.41,3.6519,0,10.7937,0,0
12/14/2011,13.578,4.6114,3.2464,10.5641,13.5588,9.8712,8.1692,3.5474,0,10.4846,0,0
12/15/2011,13.534,4.5962,3.2357,10.5294,13.5143,9.8387,8.1343,3.5322,0,10.4398,0,0
12/16/2011,13.608,4.6215,3.2535,10.5872,13.5884,9.8927,8.1924,3.5574,0,10.5144,0,0
12/19/2011,13.65,4.6359,3.2636,10.6202,13.6309,9.9236,8.2257,3.5719,0,10.557,0,0
12/20/2011,14.141,4.8025,3.3809,11.002,14.1209,10.2804,8.6095,3.7386,0,11.0497,0,0
12/21/2011,14.159,4.8086,3.3852,11.0158,14.1386,10.2932,8.6233,3.7446,0,11.0674,0,0
12/22/2011,14.234,4.8341,3.4031,11.0743,14.2136,10.3479,8.6821,3.7701,0,11.1429,0,0
12/23/2011,14.405,4.8921,3.444,11.2071,14.3841,10.472,8.8157,3.8281,0,11.3143,0,0
12/26/2011,14.405,4.8921,3.444,11.2071,14.3841,10.472,8.8157,3.8281,0,11.3143,0,0
12/27/2011,14.519,4.9309,3.4713,11.296,14.4982,10.5551,8.9051,3.8669,0,11.429,0,0
12/28/2011,14.38,4.8837,3.4381,11.1879,14.3595,10.4541,8.7964,3.8197,0,11.2895,0,0
12/29/2011,14.469,4.9138,3.4592,11.2568,14.4479,10.5185,8.8657,3.8498,0,11.3784,0,0
12/30/2011,14.464,4.1924,2.9393,9.1808,11.3956,8.2632,6.8097,3.096,0,8.4534,0,0
1/2/2012,14.464,4.1924,2.9393,9.1808,11.3956,8.2632,6.8097,3.096,0,8.4534,0,0
1/3/2012,14.687,4.2569,2.9845,9.322,11.5709,8.3903,6.9511,3.1603,0,8.6289,0,0
1/4/2012,14.766,4.2798,3.0005,9.3721,11.6331,8.4354,7.0013,3.1831,0,8.6912,0,0
1/5/2012,14.93,4.3273,3.0338,9.4762,11.7622,8.5291,7.1055,3.2305,0,8.8206,0,0
1/6/2012,15.086,4.3726,3.0656,9.5752,11.8852,8.6182,7.2047,3.2756,0,8.9437,0,0
1/9/2012,15.062,4.3656,3.0607,9.5601,11.8663,8.6045,7.2177,3.2815,0,8.9598,0,0
1/10/2012,15.116,4.3813,3.0717,9.5943,11.9088,8.6353,7.252,3.2971,0,9.0025,0,0
1/11/2012,15.091,4.3741,3.0667,9.5786,11.8894,8.6213,7.2363,3.29,0,8.983,0,0
1/12/2012,15.05,4.3621,3.0582,9.5524,11.8568,8.5976,7.2099,3.278,0,8.9502,0,0
1/13/2012,14.993,4.3458,3.0468,9.5165,11.8123,8.5654,7.1739,3.2616,0,8.9056,0,0
1/16/2012,14.993,4.3458,3.0468,9.5165,11.8123,8.5654,7.1739,3.2616,0,8.9056,0,0
1/17/2012,15.168,4.3964,3.0823,9.6274,11.9499,8.6651,7.2853,3.3122,0,9.0438,0,0
1/18/2012,15.325,4.442,3.1143,9.7274,12.074,8.7551,7.3857,3.3579,0,9.1684,0,0
1/19/2012,15.277,4.4279,3.1044,9.6965,12.0357,8.7274,7.3547,3.3438,0,9.13,0,0
1/20/2012,15.011,4.3508,3.0503,9.5276,11.8261,8.5754,7.1851,3.2667,0,8.9194,0,0
1/23/2012,15.265,4.4244,3.1019,9.6888,12.0261,8.7204,7.347,3.3403,0,9.1203,0,0
1/24/2012,15.015,4.352,3.0511,9.5301,11.8292,8.5776,7.1876,3.2678,0,8.9225,0,0
1/25/2012,15.952,4.6237,3.2416,10.1252,12.5678,9.1132,7.7877,3.5407,0,9.6674,0,0
1/26/2012,15.88,4.6027,3.2269,10.0792,12.5107,9.0718,7.7415,3.5197,0,9.6101,0,0
1/27/2012,15.974,4.6301,3.2461,10.1392,12.5853,9.1258,7.8018,3.5471,0,9.685,0,0
1/30/2012,16.179,4.6894,3.2877,10.2691,12.7465,9.2427,7.9323,3.6064,0,9.8469,0,0
1/31/2012,16.303,4.7254,3.3129,10.3478,12.8441,9.3135,8.0113,3.6423,0,9.945,0,0
2/1/2012,16.293,4.7224,3.3108,10.3412,12.836,9.3076,8.0047,3.6393,0,9.9368,0,0
2/2/2012,16.254,4.7113,3.303,10.317,12.8059,9.2858,7.9803,3.6283,0,9.9066,0,0
2/3/2012,16.417,4.7585,3.3361,10.4203,12.9342,9.3788,8.0842,3.6755,0,10.0355,0,0
2/6/2012,16.57,4.8029,3.3673,10.5176,13.0549,9.4664,8.1819,3.7199,0,10.1568,0,0
2/7/2012,16.744,4.8532,3.4025,10.6278,13.1916,9.5655,8.2926,3.7702,0,10.2942,0,0
2/8/2012,17.024,4.9345,3.4595,10.8057,13.4125,9.7257,8.4713,3.8515,0,10.5161,0,0
2/9/2012,17.613,5.1052,3.5792,11.1795,13.8765,10.0621,8.8468,4.0222,0,10.9822,0,0
2/10/2012,17.622,5.1077,3.581,11.1852,13.8835,10.0672,8.8525,4.0248,0,10.9893,0,0
2/13/2012,17.95,5.2028,3.6476,11.3933,14.1418,10.2545,9.0616,4.1198,0,11.2488,0,0
2/14/2012,18.195,5.2738,3.6974,11.5488,14.3348,10.3945,9.2178,4.1909,0,11.4427,0,0
2/15/2012,17.774,5.1517,3.6118,11.2815,14.0031,10.1539,8.9493,4.0688,0,11.1094,0,0
2/16/2012,17.936,5.1987,3.6448,11.3844,14.1308,10.2466,9.0527,4.1158,0,11.2378,0,0
2/17/2012,17.933,5.1978,3.6441,11.3824,14.1283,10.2447,9.0506,4.1149,0,11.2352,0,0
2/20/2012,17.933,5.1978,3.6441,11.3824,14.1283,10.2447,9.0506,4.1149,0,11.2352,0,0
2/21/2012,18.388,5.3296,3.7365,11.671,14.4865,10.5045,9.3405,4.2467,0,11.5951,0,0
